QualifiedStatus,AttainedAge,Gender,Benefit_Base,Utilized_AV,Utilized,Election_exp_AV,Election_exp,n
N,69,F,166377.34,0,0,0,0,1
N,69,F,173910,0,0,0,0,1
N,69,F,194000,0,0,0,0,1
N,69,F,2e+05,0,0,0,0,1
N,69,F,209249.19,0,0,0,0,1
N,69,F,227696.32,0,0,0,0,1
N,69,F,250000,0,0,0,0,1
N,69,F,268270.58,0,0,0,0,1
N,69,F,305085,0,0,0,0,1
N,69,F,408000,0,0,0,0,1
N,69,F,765000,0,0,0,0,1
N,69,M,,0,0,0,0,92
N,69,M,10200,0,0,0,0,2
N,69,M,13571.32,0,0,0,0,1
N,69,M,20000,0,0,0,0,1
N,69,M,21449.11,0,0,0,0,1
N,69,M,24528.28,0,0,0,0,1
N,69,M,25000,0,0,0,0,3
N,69,M,25737.32,0,0,0,0,1
N,69,M,33077.08,0,0,0,0,1
N,69,M,40000,0,0,0,0,1
N,69,M,40800,0,0,0,0,2
N,69,M,46339.89,0,0,0,0,1
N,69,M,50000,0,0,0,0,1
N,69,M,51000,0,0,0,0,2
N,69,M,54000,0,0,0,0,1
N,69,M,57947.09,0,0,0,0,1
N,69,M,59873.32,0,0,0,0,1
N,69,M,60000,0,0,0,0,1
N,69,M,60474.32,0,0,0,0,1
N,69,M,61811.62,0,0,0,0,1
N,69,M,65000,0,0,0,0,1
N,69,M,65676.29,0,0,0,0,1
N,69,M,69108.76,0,0,0,0,1
N,69,M,69854.7,0,0,0,0,1
N,69,M,70000,0,0,0,0,1
N,69,M,72741.65,0,0,0,0,1
N,69,M,80000,0,0,0,0,2
N,69,M,81413.75,0,0,0,0,1
N,69,M,81600,0,0,0,0,1
N,69,M,84891.09,0,0,0,0,1
N,69,M,90000,0,0,0,0,1
N,69,M,92324.12,0,0,0,0,1
N,69,M,92500,0,0,0,0,1
N,69,M,1e+05,0,0,0,0,3
N,69,M,102000,0,0,0,0,2
N,69,M,106853.19,0,0,0,0,1
N,69,M,134708.63,0,0,0,0,1
N,69,M,140000,0,0,0,0,1
N,69,M,152543,0,0,0,0,1
N,69,M,2e+05,0,0,0,0,1
N,69,M,207466.97,0,0,0,0,1
N,69,M,249864.37,0,0,0,0,1
N,69,M,255000,0,0,0,0,1
N,70,F,,0,0,0,0,126
N,70,F,6303.07,0,0,0,0,1
N,70,F,10000,0,0,0,0,1
N,70,F,10200,0,0,0,0,1
N,70,F,11007.16,0,0,0,0,1
N,70,F,11220,0,0,0,0,1
N,70,F,12215.87,0,0,0,0,1
N,70,F,13857.46,0,0,0,0,1
N,70,F,15300,0,0,0,0,1
N,70,F,20000,0,0,0,0,1
N,70,F,22802.1,0,0,0,0,1
N,70,F,25000,0,0,0,0,6
N,70,F,25500,0,0,0,0,2
N,70,F,27000,0,0,0,0,1
N,70,F,28000,0,0,0,0,1
N,70,F,29210.23,0,0,0,0,1
N,70,F,29953.68,0,0,0,0,1
N,70,F,30366.6,0,0,0,0,1
N,70,F,31211.6,0,0,0,0,1
N,70,F,34420.31,0,0,0,0,1
N,70,F,34636.32,0,0,0,0,1
N,70,F,35000,0,0,0,0,1
N,70,F,35700,0,0,0,0,1
N,70,F,38847.66,0,0,0,0,1
N,70,F,39997.55,0,0,0,0,1
N,70,F,41267.07,0,0,0,0,1
N,70,F,44437.91,0,0,0,0,1
N,70,F,47002.53,0,0,0,0,1
N,70,F,49509.2,0,0,0,0,1
N,70,F,50000,0,0,0,0,10
N,70,F,51000,0,0,0,0,2
N,70,F,52000,0,0,0,0,1
N,70,F,55728.63,0,0,0,0,1
N,70,F,56040.72,0,0,0,0,1
N,70,F,60000,0,0,0,0,1
N,70,F,60027.18,0,0,0,0,1
N,70,F,61200,0,0,0,0,1
N,70,F,62000,0,0,0,0,1
N,70,F,66682.8,0,0,0,0,1
N,70,F,66751.31,0,0,0,0,1
N,70,F,66756.37,0,0,0,0,1
N,70,F,68562.9,0,0,0,0,1
N,70,F,69180.61,0,0,0,0,1
N,70,F,71135.79,0,0,0,0,1
N,70,F,72809.52,0,0,0,0,1
N,70,F,75000,0,0,0,0,2
N,70,F,80000,0,0,0,0,5
N,70,F,83357.75,0,0,0,0,1
N,70,F,84785.98,0,0,0,0,1
N,70,F,89658,0,0,0,0,1
N,70,F,93660.3,0,0,0,0,1
N,70,F,1e+05,0,0,0,0,10
N,70,F,102000,0,0,0,0,3
N,70,F,104161.39,0,0,0,0,1
N,70,F,110179.4,0,0,0,0,1
N,70,F,112836.16,0,0,0,0,1
N,70,F,122400,0,0,0,0,1
N,70,F,122744.3,0,0,0,0,1
N,70,F,127500,0,0,0,0,1
N,70,F,128641.76,0,0,0,0,1
N,70,F,133768.62,0,0,0,0,1
N,70,F,136822.88,0,0,0,0,1
N,70,F,138644,0,0,0,0,1
N,70,F,144831.79,0,0,0,0,1
N,70,F,155096.39,0,0,0,0,1
N,70,F,160905.07,0,0,0,0,1
N,70,F,164878.63,0,0,0,0,1
N,70,F,197825.94,0,0,0,0,1
N,70,F,2e+05,0,0,0,0,2
N,70,F,209385.45,0,0,0,0,1
N,70,F,217296.34,0,0,0,0,1
N,70,F,256361.56,0,0,0,0,1
N,70,F,261818.79,0,0,0,0,1
N,70,F,264371.1,0,0,0,0,2
N,70,F,275000,0,0,0,0,1
N,70,F,3e+05,0,0,0,0,1
N,70,F,310000,0,0,0,0,1
N,70,F,489889.25,0,0,0,0,1
N,70,M,,0,0,0,0,72
N,70,M,10200,0,0,0,0,3
N,70,M,10520.52,0,0,0,0,1
N,70,M,12480,0,0,0,0,1
N,70,M,13010.27,0,0,0,0,1
N,70,M,15456.36,0,0,0,0,1
N,70,M,25000,0,0,0,0,8
N,70,M,25500,0,0,0,0,1
N,70,M,26000,0,0,0,0,2
N,70,M,26044.51,0,0,0,0,1
N,70,M,30000,0,0,0,0,1
N,70,M,30600,0,0,0,0,1
N,70,M,36769.19,0,0,0,0,1
N,70,M,37443.1,0,0,0,0,1
N,70,M,38000,0,0,0,0,1
N,70,M,38045.32,0,0,0,0,1
N,70,M,38310.37,0,0,0,0,1
N,70,M,40000,0,0,0,0,4
N,70,M,40800,0,0,0,0,1
N,70,M,41515.09,0,0,0,0,1
N,70,M,49179.97,0,0,0,0,1
N,70,M,49500,0,0,0,0,1
N,70,M,50000,0,0,0,0,2
N,70,M,55000,0,0,0,0,1
N,70,M,55114.08,0,0,0,0,1
N,70,M,61059.15,0,0,0,0,1
N,70,M,61283.03,0,0,0,0,1
N,70,M,61973.22,0,0,0,0,1
N,70,M,71447.68,0,0,0,0,1
N,70,M,89255.3,0,0,0,0,1
N,70,M,93600,0,0,0,0,1
N,70,M,94223.13,0,0,0,0,1
N,70,M,99194.02,0,0,0,0,1
N,70,M,1e+05,0,0,0,0,5
N,70,M,110000,0,0,0,0,1
N,70,M,111656.23,0,0,0,0,1
N,70,M,123687.1,0,0,0,0,1
N,70,M,124102.15,0,0,0,0,1
N,70,M,125000,0,0,0,0,1
N,70,M,127500,0,0,0,0,1
N,70,M,134914.07,0,0,0,0,1
N,70,M,150522.29,0,0,0,0,1
N,70,M,152513.09,0,0,0,0,1
N,70,M,153117.99,0,0,0,0,1
N,70,M,170197.11,0,0,0,0,1
N,70,M,184683.86,0,0,0,0,1
N,70,M,214433.71,0,0,0,0,1
N,70,M,235943.03,0,0,0,0,1
N,70,M,258737.22,0,0,0,0,1
N,71,F,,0,0,0,0,105
N,71,F,3145.47,0,0,0,0,1
N,71,F,6500,0,0,0,0,1
N,71,F,10200,0,0,0,0,3
N,71,F,18525.51,0,0,0,0,1
N,71,F,22571.54,0,0,0,0,1
N,71,F,25000,0,0,0,0,12
N,71,F,25500,0,0,0,0,2
N,71,F,30000,0,0,6562.78907103825,0.218579234972678,4
N,71,F,30600,0,0,0,0,1
N,71,F,41000,0,0,0,0,1
N,71,F,43371.7,0,0,0,0,1
N,71,F,45775.73,0,0,0,0,1
N,71,F,48538.79,0,0,0,0,1
N,71,F,48917.77,0,0,0,0,1
N,71,F,50000,0,0,0,0,3
N,71,F,50712.91,0,0,0,0,1
N,71,F,57077.67,0,0,0,0,1
N,71,F,60000,0,0,0,0,2
N,71,F,60299.67,0,0,0,0,1
N,71,F,66043.11,0,0,0,0,1
N,71,F,70000,0,0,0,0,1
N,71,F,75000,0,0,4523.0378630137,0.0602739726027397,3
N,71,F,75723.87,0,0,0,0,1
N,71,F,77000,0,0,0,0,1
N,71,F,82242.67,0,0,0,0,1
N,71,F,87985.29,0,0,0,0,1
N,71,F,96676.04,0,0,0,0,1
N,71,F,97685.47,0,0,0,0,1
N,71,F,1e+05,0,0,0,0,6
N,71,F,100014.82,0,0,0,0,1
N,71,F,100114.6,0,0,0,0,1
N,71,F,102000,0,0,0,0,3
N,71,F,103794.15,0,0,0,0,1
N,71,F,104019.64,0,0,0,0,1
N,71,F,124375.6,0,0,0,0,1
N,71,F,124981.3,0,0,0,0,1
N,71,F,130919.1,0,0,0,0,1
N,71,F,135000,0,0,0,0,1
N,71,F,150000,0,0,0,0,1
N,71,F,155460.79,0,0,0,0,1
N,71,F,165000,0,0,0,0,1
N,71,F,169069.12,0,0,0,0,1
N,71,F,186177.66,0,0,0,0,1
N,71,F,2e+05,0,0,0,0,1
N,71,F,204000,0,0,0,0,1
N,71,F,254015.4,0,0,0,0,1
N,71,F,261953.88,0,0,0,0,1
N,71,F,275450.66,0,0,0,0,1
N,71,F,293894.13,0,0,0,0,1
N,71,F,306000,0,0,0,0,1
N,71,F,385581.04,0,0,0,0,1
N,71,F,663803.2,0,0,0,0,1
N,71,M,,0,0,0,0,80
N,71,M,10200,0,0,0,0,1
N,71,M,14280,0,0,0,0,1
N,71,M,20400,0,0,0,0,2
N,71,M,25000,0,0,0,0,1
N,71,M,25058.2,0,0,0,0,1
N,71,M,25500,0,0,0,0,2
N,71,M,26730,0,0,0,0,1
N,71,M,29172.82,0,0,0,0,1
N,71,M,35000,0,0,0,0,2
N,71,M,40000,0,0,0,0,1
N,71,M,40800,0,0,0,0,1
N,71,M,45323.61,0,0,0,0,1
N,71,M,46224.47,0,0,0,0,1
N,71,M,46269.44,0,0,0,0,1
N,71,M,49723.78,0,0,0,0,1
N,71,M,50000,0,0,0,0,9
N,71,M,51000,0,0,0,0,1
N,71,M,52039.16,0,0,0,0,1
N,71,M,53500,0,0,0,0,1
N,71,M,55000,0,0,0,0,2
N,71,M,56237.16,0,0,0,0,1
N,71,M,59612.32,0,0,0,0,1
N,71,M,60000,0,0,0,0,2
N,71,M,70806.24,23678.3468852459,0.344262295081967,23678.3468852459,0.344262295081967,1
N,71,M,73900.25,0,0,0,0,1
N,71,M,76921.31,0,0,0,0,1
N,71,M,80000,0,0,0,0,1
N,71,M,87249.94,0,0,0,0,1
N,71,M,99005.2,33087.252295082,0.344262295081967,33087.252295082,0.344262295081967,1
N,71,M,1e+05,0,0,0,0,5
N,71,M,120154.14,0,0,0,0,1
N,71,M,128930.61,0,0,0,0,1
N,71,M,142995.61,0,0,0,0,1
N,71,M,144422.12,0,0,0,0,1
N,71,M,191053.15,0,0,0,0,1
N,71,M,2e+05,0,0,0,0,2
N,71,M,204000,0,0,0,0,2
N,71,M,224400,0,0,0,0,1
N,71,M,3e+05,0,0,0,0,2
N,71,M,408000,0,0,0,0,1
N,71,M,506002.32,0,0,0,0,1
N,71,M,765000,0,0,0,0,1
N,71,M,929937.91,0,0,0,0,1
N,72,F,,0,0,0,0,108
N,72,F,10200,0,0,0,0,1
N,72,F,12240,0,0,0,0,2
N,72,F,18756.39,0,0,0,0,1
N,72,F,20400,0,0,0,0,1
N,72,F,25000,0,0,0,0,7
N,72,F,30000,0,0,8853.43278688525,0.295081967213115,2
N,72,F,30915,0,0,0,0,1
N,72,F,40000,0,0,0,0,2
N,72,F,40016.42,0,0,0,0,1
N,72,F,41467.4,0,0,0,0,1
N,72,F,44787.35,0,0,0,0,1
N,72,F,45306.19,0,0,0,0,1
N,72,F,45900,0,0,0,0,1
N,72,F,47549.18,0,0,0,0,1
N,72,F,47892.8,0,0,0,0,1
N,72,F,50000,0,0,0,0,4
N,72,F,51000,0,0,0,0,1
N,72,F,52734.58,0,0,0,0,1
N,72,F,54101.3,0,0,0,0,1
N,72,F,55208.07,0,0,8322.68287671233,0.150684931506849,1
N,72,F,55463.01,0,0,0,0,1
N,72,F,60000,0,0,0,0,1
N,72,F,62631.48,0,0,0,0,1
N,72,F,64470.3,0,0,0,0,1
N,72,F,65000,0,0,0,0,1
N,72,F,65882.02,0,0,0,0,1
N,72,F,66839.04,0,0,0,0,1
N,72,F,70000,0,0,0,0,2
N,72,F,71400,0,0,0,0,1
N,72,F,74000,0,0,0,0,1
N,72,F,75000,0,0,0,0,1
N,72,F,75595.12,0,0,0,0,1
N,72,F,80000,0,0,0,0,2
N,72,F,83124.85,0,0,0,0,1
N,72,F,86470.75,0,0,0,0,1
N,72,F,90417,0,0,0,0,1
N,72,F,91403.52,0,0,0,0,1
N,72,F,1e+05,0,0,0,0,9
N,72,F,102000,0,0,0,0,2
N,72,F,107016.6,0,0,0,0,1
N,72,F,114974.68,0,0,0,0,1
N,72,F,117946.52,0,0,0,0,1
N,72,F,119765.36,0,0,0,0,1
N,72,F,124000,0,0,85414.6219672131,0.688524590163934,1
N,72,F,128531.48,0,0,0,0,1
N,72,F,138448.6,0,0,0,0,1
N,72,F,153000,0,0,0,0,1
N,72,F,183881.16,0,0,0,0,1
N,72,F,186556.63,0,0,0,0,1
N,72,F,199179.44,0,0,0,0,1
N,72,F,2e+05,0,0,0,0,1
N,72,F,224400,0,0,0,0,1
N,72,F,234600,0,0,0,0,1
N,72,F,235048.05,0,0,0,0,1
N,72,F,249303.05,0,0,0,0,1
N,72,F,250000,0,0,0,0,1
N,72,F,253000,0,0,0,0,1
N,72,F,287158.4,0,0,0,0,1
N,72,F,3e+05,0,0,0,0,1
N,72,F,333374.29,0,0,0,0,1
N,72,F,339958.24,0,0,0,0,1
N,72,F,450840,0,0,0,0,1
N,72,F,460538.47,0,0,0,0,1
N,72,F,5e+05,0,0,0,0,2
N,72,F,576088.01,22255.1395890411,0.0410958904109589,22255.1395890411,0.0410958904109589,1
N,72,M,,0,0,0,0,60
N,72,M,20000,0,0,0,0,1
N,72,M,20400,0,0,0,0,1
N,72,M,21173.52,0,0,0,0,1
N,72,M,22348.54,0,0,0,0,1
N,72,M,25000,0,0,0,0,3
N,72,M,26000,0,0,0,0,1
N,72,M,28820.29,0,0,0,0,1
N,72,M,30000,0,0,0,0,1
N,72,M,30600,0,0,0,0,2
N,72,M,33673.16,0,0,0,0,1
N,72,M,40000,0,0,0,0,1
N,72,M,44563.62,0,0,0,0,1
N,72,M,50000,0,0,0,0,6
N,72,M,50958.54,0,0,0,0,1
N,72,M,51000,0,0,0,0,1
N,72,M,53559.66,0,0,0,0,1
N,72,M,55000,0,0,0,0,1
N,72,M,55873.7,0,0,0,0,1
N,72,M,55878.47,0,0,0,0,1
N,72,M,57428,0,0,0,0,1
N,72,M,58366.05,0,0,0,0,1
N,72,M,60000,0,0,0,0,1
N,72,M,60380.35,0,0,0,0,1
N,72,M,60740.27,0,0,0,0,1
N,72,M,61164.1,0,0,0,0,1
N,72,M,62500,0,0,0,0,1
N,72,M,73440,0,0,0,0,1
N,72,M,75000,0,0,0,0,1
N,72,M,78545.44,0,0,0,0,1
N,72,M,78684.03,0,0,0,0,1
N,72,M,87344.84,0,0,30801.0797540984,0.352459016393443,1
N,72,M,90066.38,0,0,0,0,1
N,72,M,90112.18,0,0,0,0,1
N,72,M,1e+05,0,0,83572.7157534247,0.835616438356164,6
N,72,M,102000,0,0,0,0,2
N,72,M,102024.63,0,0,0,0,1
N,72,M,104600.55,0,0,0,0,1
N,72,M,113181.6,0,0,0,0,1
N,72,M,120202.18,0,0,0,0,1
N,72,M,127500,0,0,0,0,1
N,72,M,134000,0,0,0,0,1
N,72,M,136270.59,0,0,0,0,1
N,72,M,150000,0,0,0,0,1
N,72,M,158487.24,0,0,0,0,1
N,72,M,178584.78,0,0,0,0,1
N,72,M,2e+05,0,0,0,0,3
N,72,M,200940,0,0,0,0,1
N,72,M,223340.05,0,0,0,0,1
N,72,M,250000,0,0,0,0,1
N,72,M,283467.12,0,0,0,0,1
N,72,M,4e+05,0,0,0,0,1
N,73,F,,0,0,0,0,91
N,73,F,3080.53,0,0,0,0,1
N,73,F,10200,0,0,0,0,1
N,73,F,11220,0,0,0,0,1
N,73,F,12312.02,0,0,0,0,1
N,73,F,14076,0,0,0,0,1
N,73,F,15000,0,0,0,0,1
N,73,F,17340,0,0,0,0,1
N,73,F,20400,0,0,0,0,2
N,73,F,21736.39,0,0,0,0,1
N,73,F,23260.17,0,0,0,0,1
N,73,F,23470.38,0,0,0,0,1
N,73,F,25000,0,0,0,0,11
N,73,F,25256.26,0,0,0,0,1
N,73,F,25603.57,0,0,0,0,1
N,73,F,25882.5,0,0,0,0,1
N,73,F,26458.56,0,0,0,0,1
N,73,F,30000,0,0,0,0,1
N,73,F,30600,0,0,0,0,2
N,73,F,30889.92,0,0,6583.49409836066,0.213114754098361,1
N,73,F,32449.23,0,0,0,0,1
N,73,F,34342.69,0,0,0,0,1
N,73,F,35000,0,0,0,0,2
N,73,F,37096.99,0,0,0,0,1
N,73,F,40000,0,0,0,0,1
N,73,F,40999.25,0,0,0,0,1
N,73,F,43000,0,0,0,0,1
N,73,F,43770.17,0,0,0,0,1
N,73,F,45900,0,0,0,0,1
N,73,F,46997.6,0,0,0,0,1
N,73,F,49112.66,0,0,0,0,1
N,73,F,49500.1,0,0,0,0,1
N,73,F,49712.15,0,0,0,0,1
N,73,F,50000,0,0,0,0,4
N,73,F,50399,0,0,0,0,1
N,73,F,51000,0,0,0,0,4
N,73,F,51020.4,0,0,0,0,5
N,73,F,52048.4,0,0,0,0,1
N,73,F,52312.74,0,0,0,0,1
N,73,F,53348.69,0,0,0,0,1
N,73,F,56671.47,0,0,0,0,1
N,73,F,57012.44,0,0,0,0,1
N,73,F,58801.55,0,0,0,0,1
N,73,F,60950.01,0,0,0,0,1
N,73,F,61200,0,0,0,0,1
N,73,F,61825.79,0,0,0,0,1
N,73,F,70000,0,0,0,0,1
N,73,F,72501.83,0,0,0,0,1
N,73,F,79979.52,0,0,0,0,1
N,73,F,80000,0,0,0,0,1
N,73,F,85038.33,0,0,0,0,1
N,73,F,88921.26,0,0,0,0,1
N,73,F,1e+05,0,0,0,0,8
N,73,F,102000,0,0,0,0,3
N,73,F,103089.56,0,0,0,0,1
N,73,F,106611.81,0,0,0,0,1
N,73,F,112749.54,0,0,0,0,1
N,73,F,121558.19,0,0,0,0,1
N,73,F,125000,0,0,0,0,2
N,73,F,127500,0,0,0,0,1
N,73,F,132441.51,0,0,0,0,1
N,73,F,136970.02,0,0,0,0,1
N,73,F,146000,0,0,0,0,1
N,73,F,149490.56,0,0,0,0,1
N,73,F,150000,0,0,0,0,2
N,73,F,152466.68,0,0,0,0,1
N,73,F,153000,0,0,0,0,1
N,73,F,156981.08,0,0,0,0,1
N,73,F,158873.33,0,0,0,0,1
N,73,F,171765.62,0,0,0,0,1
N,73,F,177411.06,0,0,0,0,1
N,73,F,179636.74,0,0,0,0,1
N,73,F,179921.14,0,0,0,0,1
N,73,F,182928.99,0,0,0,0,1
N,73,F,191487.47,0,0,0,0,1
N,73,F,2e+05,0,0,0,0,3
N,73,F,222740.56,0,0,0,0,1
N,73,F,250000,0,0,0,0,2
N,73,F,250157.95,0,0,0,0,1
N,73,F,296059.27,0,0,0,0,1
N,73,F,324142.67,0,0,0,0,1
N,73,F,343886.71,0,0,0,0,1
N,73,F,379440,0,0,0,0,1
N,73,F,434052.21,0,0,0,0,1
N,73,F,604281.99,0,0,0,0,1
N,73,M,,0,0,0,0,64
N,73,M,10720.36,0,0,0,0,1
N,73,M,19842.85,0,0,0,0,1
N,73,M,20400,0,0,0,0,1
N,73,M,25000,0,0,0,0,5
N,73,M,26000,0,0,0,0,1
N,73,M,26682.94,0,0,0,0,1
N,73,M,27935.24,0,0,0,0,1
N,73,M,28349.28,0,0,0,0,1
N,73,M,30000,0,0,0,0,3
N,73,M,30730.29,0,0,0,0,1
N,73,M,30880.03,0,0,0,0,1
N,73,M,31892.38,0,0,0,0,1
N,73,M,35000,0,0,0,0,1
N,73,M,35386.52,0,0,0,0,1
N,73,M,35479.45,0,0,0,0,1
N,73,M,40000,0,0,0,0,1
N,73,M,40800,0,0,0,0,1
N,73,M,42823.61,0,0,0,0,1
N,73,M,44209.54,0,0,0,0,1
N,73,M,50000,0,0,0,0,6
N,73,M,50431.56,0,0,0,0,1
N,73,M,51000,0,0,0,0,3
N,73,M,53210.05,0,0,0,0,1
N,73,M,54141.44,0,0,0,0,1
N,73,M,57000,0,0,0,0,1
N,73,M,59862.04,0,0,0,0,1
N,73,M,63000,0,0,0,0,1
N,73,M,63277.21,0,0,0,0,1
N,73,M,66806.17,0,0,0,0,1
N,73,M,67512.73,0,0,0,0,1
N,73,M,68000,0,0,0,0,1
N,73,M,68659.05,0,0,0,0,1
N,73,M,71400,0,0,0,0,1
N,73,M,76300,0,0,0,0,1
N,73,M,77010,0,0,0,0,1
N,73,M,77397.02,0,0,0,0,1
N,73,M,78260.73,0,0,0,0,1
N,73,M,80000,0,0,0,0,2
N,73,M,80356.16,0,0,0,0,1
N,73,M,82500,0,0,0,0,1
N,73,M,85000,0,0,0,0,1
N,73,M,85581.57,0,0,0,0,1
N,73,M,91952.75,0,0,0,0,1
N,73,M,93224.05,0,0,0,0,1
N,73,M,97663.07,0,0,0,0,1
N,73,M,98412.38,0,0,0,0,1
N,73,M,1e+05,0,0,4657.84304109589,0.0465753424657534,8
N,73,M,102000,0,0,0,0,2
N,73,M,103534.71,0,0,0,0,1
N,73,M,104475.51,0,0,0,0,1
N,73,M,108108.52,0,0,0,0,1
N,73,M,116501.51,0,0,0,0,2
N,73,M,120299.68,0,0,0,0,1
N,73,M,124962.79,0,0,0,0,1
N,73,M,125000,0,0,0,0,2
N,73,M,127403.88,0,0,0,0,1
N,73,M,130000,0,0,0,0,1
N,73,M,135668.4,0,0,0,0,1
N,73,M,141780,0,0,0,0,1
N,73,M,158166.17,0,0,0,0,1
N,73,M,181649.9,0,0,0,0,1
N,73,M,2e+05,0,0,0,0,2
N,73,M,204000,0,0,0,0,1
N,73,M,230000,0,0,0,0,1
N,73,M,235198.75,0,0,0,0,1
N,73,M,238408.1,0,0,0,0,1
N,73,M,298548.07,0,0,0,0,1
N,73,M,4e+05,0,0,0,0,1
N,73,M,459000,0,0,0,0,1
N,73,M,510000,0,0,0,0,1
N,73,M,750000,0,0,0,0,1
N,74,F,,0,0,0,0,125
N,74,F,10000,0,0,0,0,1
N,74,F,10200,0,0,0,0,3
N,74,F,14943.25,0,0,0,0,1
N,74,F,15300,0,0,0,0,1
N,74,F,16324.6,0,0,0,0,1
N,74,F,19013.59,0,0,0,0,1
N,74,F,20000,0,0,0,0,1
N,74,F,20400,0,0,0,0,1
N,74,F,22675,0,0,0,0,1
N,74,F,25000,0,0,0,0,3
N,74,F,28600,0,0,0,0,1
N,74,F,29755.12,0,0,0,0,1
N,74,F,30600,0,0,0,0,1
N,74,F,30600.01,0,0,0,0,1
N,74,F,32000,0,0,0,0,1
N,74,F,34712.06,0,0,0,0,1
N,74,F,35000,0,0,0,0,1
N,74,F,37309.95,0,0,0,0,1
N,74,F,40000,0,0,0,0,3
N,74,F,40268.64,0,0,0,0,1
N,74,F,41127.87,0,0,0,0,1
N,74,F,42000,0,0,0,0,1
N,74,F,43554.16,0,0,0,0,1
N,74,F,45000,0,0,0,0,1
N,74,F,46328.48,0,0,0,0,1
N,74,F,50000,0,0,0,0,4
N,74,F,58686.4,0,0,0,0,1
N,74,F,59447.36,0,0,0,0,1
N,74,F,60000,0,0,0,0,1
N,74,F,60398.58,0,0,0,0,1
N,74,F,61200,0,0,0,0,1
N,74,F,62420.23,0,0,0,0,1
N,74,F,70000,0,0,0,0,1
N,74,F,71400,0,0,0,0,1
N,74,F,75000,0,0,0,0,2
N,74,F,78834.8,0,0,0,0,1
N,74,F,80000,0,0,0,0,3
N,74,F,83121.92,0,0,0,0,1
N,74,F,92537.05,0,0,0,0,1
N,74,F,94578.61,0,0,0,0,1
N,74,F,98000,0,0,0,0,1
N,74,F,99583.75,0,0,0,0,1
N,74,F,99924.63,0,0,0,0,1
N,74,F,1e+05,0,0,0,0,5
N,74,F,102292.85,0,0,0,0,1
N,74,F,109293.57,0,0,0,0,1
N,74,F,116720.24,0,0,0,0,1
N,74,F,118798.66,0,0,0,0,1
N,74,F,123275.02,0,0,0,0,1
N,74,F,139922.59,0,0,0,0,1
N,74,F,153000,0,0,0,0,1
N,74,F,154355.55,0,0,0,0,1
N,74,F,167280,0,0,0,0,1
N,74,F,175589.7,0,0,0,0,1
N,74,F,177114.35,0,0,0,0,1
N,74,F,181695.99,0,0,0,0,1
N,74,F,183600,0,0,0,0,2
N,74,F,195582.9,0,0,0,0,1
N,74,F,196542.04,0,0,0,0,1
N,74,F,204201.32,0,0,0,0,1
N,74,F,216623.55,0,0,0,0,1
N,74,F,247004.08,0,0,0,0,1
N,74,F,250000,0,0,0,0,1
N,74,F,360000,0,0,0,0,1
N,74,F,370291.43,0,0,0,0,1
N,74,F,4e+05,0,0,0,0,2
N,74,F,440272.73,0,0,0,0,1
N,74,F,499984.2,0,0,0,0,1
N,74,F,561000,0,0,0,0,1
N,74,M,,0,0,0,0,71
N,74,M,10200,0,0,0,0,2
N,74,M,10200.01,0,0,0,0,1
N,74,M,19500,0,0,0,0,1
N,74,M,21420,0,0,0,0,1
N,74,M,25000,0,0,0,0,11
N,74,M,30000,0,0,0,0,1
N,74,M,30600,0,0,0,0,1
N,74,M,31860.74,0,0,0,0,1
N,74,M,34506.29,0,0,0,0,1
N,74,M,35000,0,0,0,0,1
N,74,M,35425.97,0,0,0,0,1
N,74,M,38748.32,0,0,0,0,1
N,74,M,40800,0,0,0,0,1
N,74,M,45000,0,0,0,0,1
N,74,M,50000,0,0,0,0,4
N,74,M,50829.76,0,0,0,0,1
N,74,M,51000,0,0,0,0,2
N,74,M,54147.37,0,0,0,0,1
N,74,M,55739.61,0,0,0,0,1
N,74,M,60000,0,0,0,0,1
N,74,M,63197.56,0,0,5898.24103825137,0.092896174863388,1
N,74,M,65000,0,0,0,0,1
N,74,M,65254.51,0,0,0,0,1
N,74,M,65817.45,0,0,0,0,1
N,74,M,68714.83,0,0,0,0,1
N,74,M,69540.82,0,0,0,0,1
N,74,M,72067.05,0,0,61462.2183606557,0.852459016393443,1
